TxBat(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),RSSI(dB),RX,RxBatt(V),VSpeed(m/s),Altitude(m),VFAS(V),Current(A),Consumption(mAh),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Ext1,Ext2,Pot3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ
7.67,3.67,3.63,3.65,3.65,,,,,67,0,5.58,,,14.46,7.4,1472,0,241,212,0,-831,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.65,,,,,67,0,5.59,,,14.47,6.9,1473,0,211,211,-10,-830,-501,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.65,,,,,68,0,5.59,,,14.47,6.9,1473,0,180,212,-52,-831,-500,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.65,,,,,68,0,5.59,,,14.47,7.2,1474,0,144,211,-22,-831,-500,460,390,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.65,,,,,69,0,5.59,,,14.47,7.2,1474,0,125,211,-120,-831,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.65,,,,,69,0,5.59,,,14.48,6.9,1475,0,174,211,-145,-830,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.65,,,,,69,0,5.59,,,14.48,6.9,1475,0,195,211,-97,-830,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.65,,,,,67,0,5.56,,,14.48,6.3,1476,0,262,211,0,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.65,,,,,64,0,5.58,,,14.48,6.3,1476,0,272,211,0,-830,-500,460,390,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.65,,,,,61,0,5.58,,,14.49,5.9,1477,0,268,211,0,-831,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,57,0,5.55,,,14.49,5.9,1477,0,276,212,0,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,54,0,5.54,,,14.5,5.9,1478,0,284,211,0,-831,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.68,3.65,,,,,53,0,5.52,,,14.5,5.9,1478,0,255,211,0,-830,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,55,0,5.54,,,14.5,5.6,1479,0,255,212,0,-830,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,57,0,5.55,,,14.51,5.9,1479,0,282,211,0,-831,-500,460,391,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,58,0,5.52,,,14.51,5.9,1480,0,281,212,0,-830,-500,460,390,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,57,0,5.54,,,14.51,6,1480,0,287,211,0,-831,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,55,0,5.53,,,14.51,6,1480,0,295,211,17,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.68,3.65,,,,,55,0,5.54,,,14.51,6.1,1481,0,322,211,63,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.68,3.65,,,,,56,0,5.53,,,14.51,6.1,1481,0,349,210,143,-831,-500,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.68,3.65,,,,,59,0,5.53,,,14.51,7,1482,0,320,211,192,-831,-500,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.68,3.65,,,,,62,0,5.54,,,14.51,7.4,1483,0,299,211,200,-830,-500,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.68,3.65,,,,,65,0,5.54,,,14.51,7.4,1483,0,299,211,189,-831,-501,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.68,3.65,,,,,66,0,5.57,,,14.5,8.3,1484,0,292,211,83,-830,-501,461,391,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,67,0,5.58,,,14.5,8.3,1484,0,298,211,0,-831,-500,460,390,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,68,0,5.59,,,14.49,8.8,1485,0,323,211,-10,-831,-500,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,69,0,5.59,,,14.49,8.8,1486,0,319,211,0,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,66,0,5.56,,,14.48,8.8,1486,0,308,211,0,-831,-500,460,391,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,62,0,5.53,,,14.48,8.8,1487,0,260,212,-109,-831,-500,461,391,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,61,0,5.57,,,14.48,8.5,1488,0,280,212,-98,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,59,0,5.58,,,14.48,8.5,1488,0,217,212,-207,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,59,0,5.58,,,14.48,7.9,1489,0,290,212,0,-830,-501,461,390,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,63,0,5.59,,,14.48,7.1,1489,0,354,211,145,-831,-500,460,391,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,66,0,5.59,,,14.48,7.1,1490,0,340,211,144,-831,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,65,0,5.59,,,14.49,6.5,1491,0,315,211,102,-831,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,63,0,5.59,,,14.49,6.5,1491,0,308,212,85,-830,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,60,0,5.57,,,14.49,6.2,1491,0,316,211,142,-830,-500,460,390,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,57,0,5.58,,,14.49,6.2,1492,0,322,211,146,-830,-500,460,391,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,58,0,5.56,,,14.5,5.8,1492,0,306,212,100,-831,-500,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,57,0,5.55,,,14.5,5.8,1493,0,306,211,106,-830,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,58,0,5.57,,,14.51,5.4,1493,0,302,211,82,-831,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,57,0,5.56,,,14.51,5.4,1494,0,353,211,15,-831,-501,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,53,0,5.58,,,14.51,5.3,1494,0,369,212,0,-830,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.68,3.65,,,,,52,0,5.54,,,14.52,5.2,1494,0,371,212,0,-831,-500,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,54,0,5.55,,,14.52,5.2,1495,0,374,212,10,-831,-501,460,391,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,58,0,5.54,,,14.52,5.1,1495,0,383,211,52,-831,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,62,0,5.55,,,14.52,5.1,1496,0,356,211,0,-831,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,64,0,5.57,,,14.52,5.1,1496,0,347,211,0,-831,-500,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,65,0,5.56,,,14.52,5.1,1496,0,340,212,0,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,66,0,5.53,,,14.53,5.2,1497,0,340,211,0,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,63,0,5.55,,,14.53,5.2,1497,0,339,211,0,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,64,0,5.55,,,14.53,5.3,1498,0,336,212,0,-831,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,66,0,5.55,,,14.53,5.5,1498,0,334,212,0,-831,-500,461,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,65,0,5.56,,,14.53,5.5,1498,0,296,211,-68,-831,-501,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,61,0,5.53,,,14.53,5.7,1499,0,189,212,-172,-831,-501,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,61,0,5.53,,,14.53,5.7,1499,0,136,211,-222,-831,-500,460,391,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,63,0,5.57,,,14.53,5.9,1500,0,130,211,-229,-830,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,67,0,5.56,,,14.53,5.9,1500,0,205,212,-140,-831,-500,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,68,0,5.51,,,14.53,5.8,1501,0,314,212,-41,-830,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,66,0,5.55,,,14.53,5.8,1501,0,327,212,0,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,69,0,5.54,,,14.53,5.7,1501,0,323,211,0,-831,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,68,0,5.57,,,14.53,5.5,1502,0,318,211,0,-831,-500,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,68,0,5.55,,,14.53,5.5,1502,0,374,210,252,-831,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,71,0,5.54,,,14.53,5.5,1503,0,367,211,216,-830,-500,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,71,0,5.56,,,14.53,6.1,1503,0,384,211,116,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,73,0,5.55,,,14.52,6.5,1504,0,329,212,0,-831,-500,460,390,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,73,0,5.57,,,14.52,6.5,1504,0,286,212,0,-831,-500,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,73,0,5.58,,,14.52,6.9,1505,0,268,211,0,-831,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,73,0,5.59,,,14.52,6.9,1505,0,260,211,-14,-831,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,74,0,5.59,,,14.51,7.5,1506,0,265,212,-18,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,72,0,5.57,,,14.51,7.5,1506,0,215,212,-64,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,72,0,5.58,,,14.5,7.9,1507,0,167,212,-161,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,70,0,5.59,,,14.5,7.9,1507,0,102,212,-238,-831,-500,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,69,0,5.59,,,14.49,8.6,1508,0,100,211,-271,-831,-500,461,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,70,0,5.59,,,14.48,8.6,1509,0,140,212,-189,-830,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,73,0,5.57,,,14.48,8.9,1509,0,149,212,-96,-830,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,76,0,5.58,,,14.48,8.7,1510,0,313,212,0,-831,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,75,0,5.59,,,14.48,8.7,1511,0,392,213,44,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,78,0,5.59,,,14.47,8.5,1511,0,409,211,0,-830,-501,461,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,74,0,5.59,,,14.47,8.5,1512,0,476,212,10,-830,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,74,0,5.59,,,14.47,8,1513,0,552,213,0,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,74,0,5.59,,,14.47,8,1513,0,595,212,0,-830,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,70,0,5.59,,,14.47,7.5,1514,0,539,213,0,-830,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,68,0,5.59,,,14.47,7.5,1514,0,53,212,323,-831,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,69,0,5.51,,,14.47,8.4,1515,0,0,212,1022,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,69,0,5.56,,,14.47,8.4,1516,0,43,211,1023,-830,-500,461,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,67,0,5.58,,,14.46,9,1516,0,0,212,686,-831,-500,460,390,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,67,0,5.44,,,14.46,9.3,1517,0,0,212,0,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,72,0,5.53,,,14.46,9.3,1518,0,0,211,0,-831,-500,461,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,71,0,5.56,,,14.46,8.8,1519,0,0,211,0,-831,-500,460,391,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,72,0,5.58,,,14.46,8.8,1519,0,33,212,193,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,72,0,5.58,,,14.46,8.5,1520,0,35,212,341,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,70,0,5.59,,,14.45,8.5,1521,0,0,212,227,-831,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,70,0,5.59,,,14.45,8.4,1521,0,0,213,161,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,66,0,5.59,,,14.45,8.5,1522,0,-124,302,26,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,63,0,5.59,,,14.45,8.5,1523,0,-157,403,46,-831,-501,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.65,3.68,3.65,,,,,64,0,5.59,,,14.42,14.2,1523,0,-176,501,85,-831,-500,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.65,3.68,3.65,,,,,63,0,5.59,,,14.42,14.2,1524,0,-163,502,88,-830,-500,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.68,3.65,,,,,61,0,5.59,,,14.39,16.7,1525,0,-199,502,37,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.68,3.65,,,,,59,0,5.57,,,14.39,16.7,1527,0,-198,502,36,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.65,,,,,57,0,5.58,,,14.37,16.4,1528,0,-202,502,32,-830,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.65,,,,,54,0,5.59,,,14.37,16.4,1529,0,-180,502,120,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.65,,,,,55,0,5.59,,,14.34,16.8,1530,0,-160,502,160,-831,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.65,,,,,56,0,5.59,,,14.34,16.8,1532,0,-141,505,-132,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.65,,,,,57,0,5.59,,,14.33,16.9,1533,0,-162,504,-182,-830,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,61,0,5.59,,,14.31,16.8,1534,0,-164,503,-232,-831,-500,460,390,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,62,0,5.59,,,14.31,16.8,1536,0,-121,503,-202,-831,-500,460,391,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,61,0,5.59,,,14.3,16.7,1537,0,-23,503,113,-831,-500,461,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,61,0,5.59,,,14.3,16.7,1538,0,0,503,230,-830,-501,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,62,0,5.59,,,14.29,16.1,1540,0,-12,504,66,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,64,0,5.57,,,14.29,16.1,1541,0,-117,504,-81,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,68,0,5.56,,,14.29,15.6,1542,0,-134,503,-213,-830,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,63,0,5.57,,,14.29,14.5,1544,0,-65,503,-233,-830,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,64,0,5.58,,,14.29,14.5,1545,0,0,504,0,-831,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,63,0,5.59,,,14.29,14.5,1546,0,-2,503,-30,-830,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,61,0,5.57,,,14.29,14.5,1547,0,0,503,-94,-830,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,60,0,5.58,,,14.29,13.7,1548,0,0,503,0,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,60,0,5.57,,,14.29,13.7,1549,0,0,503,0,-830,-500,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,60,0,5.58,,,14.29,13.6,1550,0,0,504,227,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,58,0,5.59,,,14.29,13.6,1551,0,0,504,145,-830,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,54,0,5.54,,,14.29,14.1,1552,0,0,504,0,-831,-501,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,55,0,5.57,,,14.29,14.1,1553,0,0,504,0,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,58,0,5.58,,,14.28,14.1,1554,0,0,503,0,-831,-501,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,58,0,5.59,,,14.28,14.2,1555,0,0,505,-78,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,56,0,5.54,,,14.28,14.2,1556,0,265,504,-51,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,57,0,5.57,,,14.28,15.1,1558,0,330,504,0,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,59,0,5.58,,,14.28,15.1,1559,0,144,503,0,-831,-501,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,60,0,5.59,,,14.27,15.4,1560,0,55,503,206,-831,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,62,0,5.59,,,14.27,15.4,1561,0,0,503,310,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,62,0,5.57,,,14.27,15.1,1562,0,0,504,42,-830,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,59,0,5.58,,,14.27,15.1,1563,0,-158,504,18,-830,-500,460,390,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,59,0,5.54,,,14.27,14.2,1565,0,-178,504,16,-830,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,57,0,5.54,,,14.27,13.4,1566,0,0,503,0,-830,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,57,0,5.51,,,14.27,13.4,1567,0,0,503,231,-830,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,1.56,,,,,59,0,5.57,,,14.27,14,1568,0,0,503,0,-831,-501,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,1.56,,,,,58,0,5.58,,,14.27,14,1569,0,0,503,0,-831,-500,460,391,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,56,0,5.56,,,14.27,14.4,1570,0,0,503,0,-831,-500,461,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,55,0,5.58,,,14.27,14.4,1571,0,0,503,0,-831,-500,461,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,55,0,5.59,,,14.26,14.7,1572,0,0,503,0,-830,-500,461,390,-589,-1023,0,1,1,-1,1,0,-1,0,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,56,0,5.57,,,14.26,15,1573,0,0,503,0,-831,-500,461,391,-589,-1023,0,1,1,-1,1,0,-1,-1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,55,0,5.56,,,14.26,15,1574,0,0,504,0,-830,-501,460,391,-588,-1023,0,1,1,-1,1,0,-1,-1,-1,-1,-1
